OBJECTID;FID_1;LATITUDE;LONGITUDE;BRIGHTNESS;SCAN;TRACK;ACQ_DATE;ACQ_TIME;SATELLITE;INSTRUMENT;CONFIDENCE;VERSION;BRIGHT_T31;FRP;DAYNIGHT;TYPE;ID;MinElevation;MeanElevation;MaxElevation;MinSlope;MeanSlope;MaxSlope;MeanAspect;DEMResolution;ProductName;Source;Source_URL
84;2898;-33,96552;19,042;312,59;0,4;0,6;2021-02-23 0:00:00;2258;N20;VIIRS;n;2;284,02;3,79;N;0;84;946,48004;946,48004;946,48004;28,026945;28,026945;28,026945;97,930359;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
85;3542;-33,984;19,01476;308,62;0,33;0,55;2021-02-28 0:00:00;2304;N20;VIIRS;n;2;290,74;0,99;N;0;85;1268,828;1268,828;1268,828;24,925165;24,925165;24,925165;239,49619;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
86;3394;-34,00509;18,97312;308,25;0,39;0,36;2021-02-26 0:00:00;2342;N20;VIIRS;n;2;286,71;0,69;N;0;86;1059,5699;1059,5699;1059,5699;31,632238;31,632238;31,632238;354,33188;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
87;1295;-33,92516;19,01599;313,13;0,64;0,72;2019-03-28 0:00:00;0045;N20;VIIRS;n;2;284,48;2,3;N;0;87;1054,39;1054,39;1054,39;4,1693749;4,1693749;4,1693749;348,00549;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
88;3223;-33,99717;19,05214;350,49;0,41;0,37;2021-02-25 0:00:00;1241;N20;VIIRS;n;2;307,56;13,98;D;0;88;987,84277;987,84277;987,84277;44,142597;44,142597;44,142597;241,00288;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
89;3206;-33,97947;19,03452;321,6;0,55;0,51;2021-02-25 0:00:00;0019;N20;VIIRS;n;2;285,21;2,68;N;0;89;1031,8024;1031,8024;1031,8024;15,434394;15,434394;15,434394;188,2682;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
90;3255;-34,00301;19,00115;340;0,47;0,4;2021-02-26 0:00:00;0000;N20;VIIRS;n;2;299,4;20,68;N;0;90;723,94501;723,94501;723,94501;39,32135;39,32135;39,32135;307,16864;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
91;3317;-33,99628;18,94695;341,58;0,42;0,37;2021-02-26 0:00:00;1223;N20;VIIRS;n;2;296,25;4,43;D;0;91;681,53998;681,53998;681,53998;33,003452;33,003452;33,003452;131,18405;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
92;3547;-33,98454;19,00782;320,27;0,33;0,55;2021-02-28 0:00:00;2304;N20;VIIRS;n;2;291,38;1,31;N;0;92;1371,4399;1371,4399;1371,4399;37,218758;37,218758;37,218758;91,484711;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
93;4895;-33,98235;18,9571;349,89;0,39;0,36;2023-10-19 0:00:00;1229;N20;VIIRS;n;2;311,39;8,38;D;0;93;332,88998;332,88998;332,88998;6,88308;6,88308;6,88308;216,90753;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
94;3379;-33,96481;18,94923;304,95;0,39;0,36;2021-02-26 0:00:00;2342;N20;VIIRS;n;2;290,78;1,33;N;0;94;464,32001;464,32001;464,32001;19,333298;19,333298;19,333298;200,3051;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
95;2897;-33,97062;19,06176;315,54;0,39;0,6;2021-02-23 0:00:00;2258;N20;VIIRS;n;2;288,47;3,18;N;0;95;664,51001;664,51001;664,51001;25,33003;25,33003;25,33003;112,5321;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
96;2932;-33,94784;19,04173;322,63;0,4;0,6;2021-02-23 0:00:00;2258;N20;VIIRS;n;2;286,21;10,46;N;0;96;546,57001;546,57001;546,57001;32,211243;32,211243;32,211243;56,775272;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
97;2543;-33,95665;18,91788;306,64;0,4;0,6;2020-12-05 0:00:00;2258;N20;VIIRS;n;2;288,15;3,24;N;0;97;238,40999;238,40999;238,40999;16,066513;16,066513;16,066513;203,68834;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
98;1276;-33,93119;19,02057;367;0,33;0,55;2019-03-27 0:00:00;2304;N20;VIIRS;h;2;294,25;9,84;N;0;98;911,89996;911,89996;911,89996;7,0013061;7,0013061;7,0013061;183,01709;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
99;3454;-33,9554;18,93398;313,73;0,39;0,36;2021-02-26 0:00:00;2342;N20;VIIRS;n;2;295,22;1,05;N;0;99;418,81;418,81;418,81;20,205915;20,205915;20,205915;257,07425;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
100;3364;-33,97851;18,92022;367;0,42;0,38;2021-02-26 0:00:00;1223;N20;VIIRS;h;2;351,63;107,24;D;0;100;645,33997;645,33997;645,33997;6,0470724;6,0470724;6,0470724;21,231613;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
101;2575;-33,95742;18,92276;298,03;0,55;0,51;2020-12-07 0:00:00;0019;N20;VIIRS;n;2;287,89;1,04;N;0;101;287,67001;287,67001;287,67001;7,1715784;7,1715784;7,1715784;201,403;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
102;3544;-33,98253;19,00891;320,76;0,33;0,55;2021-02-28 0:00:00;2304;N20;VIIRS;n;2;291,02;1,47;N;0;102;1375,4399;1375,4399;1375,4399;58,012173;58,012173;58,012173;72,266579;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
103;2960;-33,97527;19,0584;354,63;0,39;0,6;2021-02-23 0:00:00;2258;N20;VIIRS;n;2;294,49;26,94;N;0;103;784,77002;784,77002;784,77002;19,073666;19,073666;19,073666;51,2481;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
104;3162;-33,9543;19,02035;348,99;0,55;0,51;2021-02-25 0:00:00;0019;N20;VIIRS;n;2;300,52;17,62;N;0;104;698,91003;698,91003;698,91003;31,120346;31,120346;31,120346;324,19574;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
105;2957;-33,97278;19,04897;338,93;0,4;0,6;2021-02-23 0:00:00;2258;N20;VIIRS;n;2;285,44;26,9;N;0;105;797,79999;797,79999;797,79999;11,855165;11,855165;11,855165;84,607506;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
106;3285;-33,98423;18,95761;344,38;0,42;0,37;2021-02-26 0:00:00;1223;N20;VIIRS;n;2;301,21;4,55;D;0;106;327,73001;327,73001;327,73001;2,3984087;2,3984087;2,3984087;227,03867;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
107;3525;-33,97985;18,99424;311,78;0,55;0,43;2021-02-27 0:00:00;2323;N20;VIIRS;n;2;290,1;2,07;N;0;107;1295,01;1295,01;1295,01;16,430401;16,430401;16,430401;220,4769;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
108;2973;-33,94936;19,07034;349,51;0,39;0,6;2021-02-23 0:00:00;2258;N20;VIIRS;n;2;289,68;9,98;N;0;108;429,20999;429,20999;429,20999;31,963253;31,963253;31,963253;65,349998;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
109;3513;-33,98515;18,99997;324,01;0,55;0,43;2021-02-27 0:00:00;2323;N20;VIIRS;n;2;288,43;2,07;N;0;109;1416;1416;1416;51,542282;51,542282;51,542282;10,688581;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
110;3161;-33,94978;19,0236;301,51;0,55;0,51;2021-02-25 0:00:00;0019;N20;VIIRS;n;2;287,47;2,03;N;0;110;739,51001;739,51001;739,51001;36,661221;36,661221;36,661221;314,54681;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
111;3476;-33,96704;18,9536;340,46;0,45;0,47;2021-02-27 0:00:00;1204;N20;VIIRS;n;2;307,15;7,79;D;0;111;480,28;480,28;480,28;14,923031;14,923031;14,923031;175,58112;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
112;3023;-33,97161;19,05553;367;0,52;0,67;2021-02-24 0:00:00;0038;N20;VIIRS;h;2;292,33;7,81;N;0;112;768,67004;768,67004;768,67004;10,722431;10,722431;10,722431;153,4782;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
113;3440;-33,96883;18,95262;304,19;0,39;0,36;2021-02-26 0:00:00;2342;N20;VIIRS;n;2;291,1;1,11;N;0;113;433,47;433,47;433,47;12,719681;12,719681;12,719681;248,73257;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
114;3215;-33,91301;19,04206;355,05;0,55;0,51;2021-02-25 0:00:00;0019;N20;VIIRS;n;2;298,89;43,92;N;0;114;627,14996;627,14996;627,14996;30,024813;30,024813;30,024813;33,835533;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
115;2570;-34,00297;18,89727;342,2;0,54;0,51;2020-12-07 0:00:00;0019;N20;VIIRS;n;2;288,99;6,54;N;0;115;451,94;451,94;451,94;31,918934;31,918934;31,918934;182,92352;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
116;2944;-33,94416;19,05025;341,11;0,4;0,6;2021-02-23 0:00:00;2258;N20;VIIRS;n;2;288,27;3,14;N;0;116;383,02002;383,02002;383,02002;25,451279;25,451279;25,451279;346,45639;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
117;3373;-34,00021;18,94351;332,79;0,39;0,36;2021-02-26 0:00:00;2342;N20;VIIRS;n;2;292,99;1,89;N;0;117;808,21405;808,21405;808,21405;47,514141;47,514141;47,514141;114,72472;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
118;3357;-33,98025;18,93392;348,47;0,42;0,38;2021-02-26 0:00:00;1223;N20;VIIRS;n;2;319,12;27,41;D;0;118;465,47998;465,47998;465,47998;30,717434;30,717434;30,717434;50,307053;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
119;3137;-33,95201;19,0084;350,19;0,71;0,75;2021-02-24 0:00:00;2239;N20;VIIRS;n;2;288,98;14,79;N;0;119;1031,33;1031,33;1031,33;27,211407;27,211407;27,211407;61,836567;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
120;3159;-33,99158;19,06347;312,31;0,55;0,51;2021-02-25 0:00:00;0019;N20;VIIRS;n;2;284,66;2,35;N;0;120;1122,5801;1122,5801;1122,5801;22,470661;22,470661;22,470661;314,54428;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
121;3116;-33,91571;19,03791;334,97;0,71;0,75;2021-02-24 0:00:00;2239;N20;VIIRS;n;2;287,57;6,12;N;0;121;677,96002;677,96002;677,96002;28,31225;28,31225;28,31225;282,74982;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
122;3351;-33,9882;18,92747;350,01;0,42;0,38;2021-02-26 0:00:00;1223;N20;VIIRS;n;2;308,05;86,02;D;0;122;878,07001;878,07001;878,07001;23,151186;23,151186;23,151186;13,327289;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
123;3534;-33,98526;19,0108;323,51;0,33;0,55;2021-02-28 0:00:00;2304;N20;VIIRS;n;2;291,98;1,31;N;0;123;1150,4399;1150,4399;1150,4399;47,790154;47,790154;47,790154;127,10602;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
124;3134;-33,93544;19,00886;328,29;0,71;0,75;2021-02-24 0:00:00;2239;N20;VIIRS;n;2;285,03;3,75;N;0;124;1011,29;1011,29;1011,29;17,113096;17,113096;17,113096;113,59365;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
125;3340;-33,97418;18,98027;353,4;0,42;0,37;2021-02-26 0:00:00;1223;N20;VIIRS;n;2;303,65;13,71;D;0;125;802,96997;802,96997;802,96997;43,53529;43,53529;43,53529;127,83878;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
126;2893;-33,97502;19,05602;349,56;0,4;0,6;2021-02-23 0:00:00;2258;N20;VIIRS;n;2;297,73;25,65;N;0;126;750,52997;750,52997;750,52997;14,581086;14,581086;14,581086;217,35896;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
127;3136;-33,95404;19,01507;325,74;0,71;0,75;2021-02-24 0:00:00;2239;N20;VIIRS;n;2;287,69;4,1;N;0;127;1057,51;1057,51;1057,51;56,943657;56,943657;56,943657;90,300262;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
128;3409;-33,96551;18,95352;324,81;0,39;0,36;2021-02-26 0:00:00;2342;N20;VIIRS;n;2;291,98;1,33;N;0;128;544,76001;544,76001;544,76001;18,823229;18,823229;18,823229;143,25394;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
129;1263;-33,90845;19,01893;367;0,49;0,65;2019-03-27 0:00:00;1326;N20;VIIRS;h;2;302,15;10,46;D;0;129;441,41998;441,41998;441,41998;47,217243;47,217243;47,217243;9,0005875;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
130;3460;-33,98296;18,96465;301,13;0,39;0,36;2021-02-26 0:00:00;2342;N20;VIIRS;n;2;289,61;0,68;N;0;130;404,69998;404,69998;404,69998;12,813498;12,813498;12,813498;212,49799;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
131;3424;-33,98048;19,0031;295,04;0,39;0,36;2021-02-26 0:00:00;2342;N20;VIIRS;n;2;284,29;0,85;N;0;131;1450,4399;1450,4399;1450,4399;17,950586;17,950586;17,950586;313,1225;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
132;3334;-33,98299;18,96704;337,36;0,42;0,37;2021-02-26 0:00:00;1223;N20;VIIRS;n;2;303,25;5,02;D;0;132;482;482;482;33,43988;33,43988;33,43988;265,46478;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
133;3022;-33,96505;19,04874;317,91;0,52;0,67;2021-02-24 0:00:00;0038;N20;VIIRS;n;2;285,99;16,35;N;0;133;862,62;862,62;862,62;15,021957;15,021957;15,021957;149,17392;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
134;3050;-33,97832;19,06561;310,45;0,52;0,67;2021-02-24 0:00:00;0038;N20;VIIRS;n;2;288,31;7,81;N;0;134;325,94;325,94;325,94;13,957042;13,957042;13,957042;334,94879;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
135;1298;-33,93649;19,02114;309,11;0,64;0,72;2019-03-28 0:00:00;0045;N20;VIIRS;n;2;284,26;1,78;N;0;135;755;755;755;24,215092;24,215092;24,215092;219,09073;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
136;2881;-33,98159;19,08744;336,23;0,4;0,6;2021-02-23 0:00:00;1319;N20;VIIRS;n;2;295,28;9,84;D;0;136;585,99005;585,99005;585,99005;30,847647;30,847647;30,847647;214,174;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
137;2943;-33,94549;19,0554;332,81;0,4;0,6;2021-02-23 0:00:00;2258;N20;VIIRS;n;2;287,51;3,14;N;0;137;503,73001;503,73001;503,73001;39,507362;39,507362;39,507362;13,061208;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
138;3163;-33,95303;19,00552;302,58;0,55;0,51;2021-02-25 0:00:00;0019;N20;VIIRS;n;2;283,35;1,35;N;0;138;1156,4801;1156,4801;1156,4801;25,150263;25,150263;25,150263;31,312578;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
139;3230;-33,95367;19,00104;341,87;0,41;0,37;2021-02-25 0:00:00;1241;N20;VIIRS;n;2;302,66;7,07;D;0;139;1156,12;1156,12;1156,12;31,104712;31,104712;31,104712;298,18082;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
140;3324;-33,99394;18,93781;354,32;0,42;0,38;2021-02-26 0:00:00;1223;N20;VIIRS;n;2;302,8;8,49;D;0;140;862,97998;862,97998;862,97998;43,524467;43,524467;43,524467;350,43506;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
141;3198;-33,91196;19,03617;354,78;0,55;0,51;2021-02-25 0:00:00;0019;N20;VIIRS;n;2;297,72;59,74;N;0;141;483,09003;483,09003;483,09003;26,611767;26,611767;26,611767;336,03952;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
142;2541;-33,95863;18,92857;335,67;0,4;0,6;2020-12-05 0:00:00;2258;N20;VIIRS;n;2;290,64;4,71;N;0;142;321,59;321,59;321,59;13,297083;13,297083;13,297083;209,96242;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
143;3370;-33,99892;18,95668;316,43;0,39;0,36;2021-02-26 0:00:00;2342;N20;VIIRS;n;2;294,16;9,54;N;0;143;504,59;504,59;504,59;15,117452;15,117452;15,117452;357,5463;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
144;3506;-33,97052;18,98888;312,39;0,55;0,43;2021-02-27 0:00:00;2323;N20;VIIRS;n;2;290,58;1,63;N;0;144;1289,01;1289,01;1289,01;49,034019;49,034019;49,034019;35,471638;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
145;1274;-33,92794;19,02928;367;0,32;0,55;2019-03-27 0:00:00;2304;N20;VIIRS;h;2;290,47;5,49;N;0;145;1032,74;1032,74;1032,74;30,361824;30,361824;30,361824;110,08453;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
146;2930;-33,95054;19,05223;348,04;0,4;0,6;2021-02-23 0:00:00;2258;N20;VIIRS;n;2;303,26;31,43;N;0;146;915,80798;915,80798;915,80798;29,885904;29,885904;29,885904;351,5719;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
147;3434;-34,01451;18,98838;336,87;0,39;0,36;2021-02-26 0:00:00;2342;N20;VIIRS;n;2;287,43;4,59;N;0;147;1080,1248;1080,1248;1080,1248;28,194178;28,194178;28,194178;333,89023;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
148;2945;-33,94299;19,04571;331,84;0,4;0,6;2021-02-23 0:00:00;2258;N20;VIIRS;n;2;287,52;1,91;N;0;148;301,77002;301,77002;301,77002;15,161442;15,161442;15,161442;354,43961;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
149;2542;-33,95739;18,92385;333,56;0,4;0,6;2020-12-05 0:00:00;2258;N20;VIIRS;n;2;290,75;4,71;N;0;149;285,87;285,87;285,87;24,402651;24,402651;24,402651;157,13638;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
150;3000;-33,97701;19,06502;297,88;0,39;0,6;2021-02-23 0:00:00;2258;N20;VIIRS;n;2;283,85;5,3;N;0;150;381,68002;381,68002;381,68002;36,273552;36,273552;36,273552;150,38943;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
151;3207;-33,93832;19,00129;307,38;0,55;0,51;2021-02-25 0:00:00;0019;N20;VIIRS;n;2;284,9;3,08;N;0;151;1061,1056;1061,1056;1061,1056;24,452137;24,452137;24,452137;194,66829;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
152;3245;-33,99935;19,00178;346,33;0,47;0,4;2021-02-26 0:00:00;0000;N20;VIIRS;n;2;292,6;12,43;N;0;152;707,40002;707,40002;707,40002;34,495594;34,495594;34,495594;185,6167;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
153;3346;-33,97165;18,91829;341,95;0,42;0,38;2021-02-26 0:00:00;1223;N20;VIIRS;n;2;295,9;113,18;D;0;153;329,31;329,31;329,31;19,987814;19,987814;19,987814;86,179558;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
154;3250;-33,98872;19,03623;297,76;0,47;0,4;2021-02-26 0:00:00;0000;N20;VIIRS;n;2;286,2;9,13;N;0;154;474,28;474,28;474,28;34,152184;34,152184;34,152184;7,7160473;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
155;1265;-33,91573;19,02328;325,76;0,33;0,55;2019-03-27 0:00:00;2304;N20;VIIRS;n;2;286,98;1,54;N;0;155;795,45001;795,45001;795,45001;47,483353;47,483353;47,483353;308,82281;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
156;3157;-33,99566;19,05523;307,59;0,55;0,51;2021-02-25 0:00:00;0019;N20;VIIRS;n;2;282,97;2,01;N;0;156;1081,01;1081,01;1081,01;19,478382;19,478382;19,478382;252,76695;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
157;3174;-33,92696;19,03688;296,82;0,55;0,51;2021-02-25 0:00:00;0019;N20;VIIRS;n;2;285,44;1,45;N;0;157;777,39001;777,39001;777,39001;20,011499;20,011499;20,011499;31,503546;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
158;3502;-34,00945;18,95813;323,22;0,55;0,43;2021-02-27 0:00:00;2323;N20;VIIRS;n;2;292,06;2,6;N;0;158;1155,15;1155,15;1155,15;14,482102;14,482102;14,482102;236,23798;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
159;2581;-33,98658;18,91589;305,83;0,55;0,51;2020-12-07 0:00:00;0019;N20;VIIRS;n;2;285,22;1,95;N;0;159;1043,45;1043,45;1043,45;30,615774;30,615774;30,615774;51,972656;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
160;3160;-33,99111;19,05809;319,78;0,55;0,51;2021-02-25 0:00:00;0019;N20;VIIRS;n;2;285,76;2,35;N;0;160;954,58002;954,58002;954,58002;51,975559;51,975559;51,975559;31,606363;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
161;3085;-33,95778;19,03168;352,65;0,44;0,46;2021-02-24 0:00:00;1300;N20;VIIRS;n;2;303,98;104,06;D;0;161;1042,4299;1042,4299;1042,4299;8,9248438;8,9248438;8,9248438;347,57507;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
162;3064;-33,93833;19,01822;367;0,44;0,46;2021-02-24 0:00:00;1300;N20;VIIRS;h;2;341,83;72,64;D;0;162;819,76001;819,76001;819,76001;27,469156;27,469156;27,469156;129,13664;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
163;3231;-33,9529;19,00553;353,86;0,41;0,37;2021-02-25 0:00:00;1241;N20;VIIRS;n;2;310,18;7,07;D;0;163;1147,28;1147,28;1147,28;25,150263;25,150263;25,150263;37,640358;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
164;2904;-33,96478;19,06183;311,12;0,39;0,6;2021-02-23 0:00:00;2258;N20;VIIRS;n;2;288,47;3,18;N;0;164;530,31;530,31;530,31;38,222404;38,222404;38,222404;16,693411;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
165;3260;-34,00719;19,00468;313,11;0,47;0,4;2021-02-26 0:00:00;0000;N20;VIIRS;n;2;282,4;20,68;N;0;165;1081,094;1081,094;1081,094;41,596409;41,596409;41,596409;303,07742;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
166;3353;-33,98312;18,93908;355,74;0,42;0,37;2021-02-26 0:00:00;1223;N20;VIIRS;n;2;310,37;12,08;D;0;166;394,64001;394,64001;394,64001;27,460787;27,460787;27,460787;29,145893;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
