"","date_of_fire","latitude","longitude","time_of_fire","satellite","instrument","daynight","mean_elevation","mean_slope","mean_aspect","avg_windspeed","rain","avg_hum","avg_temp"
"219",2015-03-11,-33.96009,18.94783,1235,"N","VIIRS","D",567.10999,21.295973,216.2032,4.15,0,43.38,25.12
"220",2015-03-11,-33.9647,18.93987,1235,"N","VIIRS","D",363.01001,27.460526,167.17682,4.15,0,43.38,25.12
"221",2015-03-11,-33.96954,18.95408,1235,"N","VIIRS","D",457.42999,11.105654,212.877,4.15,0,43.38,25.12
"222",2015-03-11,-33.9623,18.9448,2145,"Terra","MODIS","N",460.26999,25.859049,176.80548,4.15,0,43.38,25.12
"223",2015-03-11,-34.002,18.9107,2145,"Terra","MODIS","N",1013.43,31.82482,359.20227,4.15,0,43.38,25.12
"224",2015-03-11,-33.981,18.8884,2145,"Terra","MODIS","N",428.35001,46.119175,332.47769,4.15,0,43.38,25.12
"225",2015-03-11,-33.9851,18.8953,2145,"Terra","MODIS","N",629.58002,26.441849,276.14011,4.15,0,43.38,25.12
"226",2015-03-11,-33.9926,18.9091,2145,"Terra","MODIS","N",589.98999,44.843937,216.83846,4.15,0,43.38,25.12
"227",2015-03-11,-33.953,18.942,2145,"Terra","MODIS","N",575.42999,36.144112,192.16138,4.15,0,43.38,25.12
"228",2015-03-11,-33.9512,18.9536,2145,"Terra","MODIS","N",702.88,25.464998,34.549679,4.15,0,43.38,25.12
"229",2015-03-11,-33.9553,18.9619,2322,"Aqua","MODIS","N",715.1944,38.019253,12.233828,4.15,0,43.38,25.12
"230",2015-03-11,-33.98576,18.89251,2354,"N","VIIRS","N",476.22,41.699699,283.6709,4.15,0,43.38,25.12
"231",2015-03-11,-33.97844,18.88976,2354,"N","VIIRS","N",467.72,31.355789,195.66074,4.15,0,43.38,25.12
"232",2015-03-11,-33.94926,18.9481,2354,"N","VIIRS","N",863.31,23.284563,21.230251,4.15,0,43.38,25.12
"233",2015-03-11,-33.99893,18.91115,2354,"N","VIIRS","N",765.89996,36.873253,354.73557,4.15,0,43.38,25.12
"234",2015-03-11,-33.9956,18.91191,2354,"N","VIIRS","N",591.63,40.402023,349.44025,4.15,0,43.38,25.12
"235",2015-03-11,-33.96266,18.94535,2354,"N","VIIRS","N",449.07001,29.382765,199.6756,4.15,0,43.38,25.12
"236",2015-03-11,-33.97782,18.88566,2354,"N","VIIRS","N",372.34,20.721922,243.87527,4.15,0,43.38,25.12
"237",2015-03-11,-33.9593,18.94601,2354,"N","VIIRS","N",519.88324,30.232445,193.22786,4.15,0,43.38,25.12
"238",2015-03-11,-33.94989,18.9523,2354,"N","VIIRS","N",689.03003,32.876751,47.47052,4.15,0,43.38,25.12
"239",2015-03-11,-33.95322,18.95152,2354,"N","VIIRS","N",809.50562,31.786592,248.94888,4.15,0,43.38,25.12
"240",2015-03-11,-33.96664,18.94883,2354,"N","VIIRS","N",430.78,19.216974,324.13663,4.15,0,43.38,25.12
"241",2015-03-11,-33.95993,18.95015,2354,"N","VIIRS","N",631.27002,25.778442,233.28551,4.15,0,43.38,25.12
"242",2015-03-11,-33.95783,18.95916,2354,"N","VIIRS","N",959.38,41.278625,15.405116,4.15,0,43.38,25.12
"243",2015-03-11,-34.00226,18.91036,2354,"N","VIIRS","N",1023.63,25.333071,343.95526,4.15,0,43.38,25.12
"244",2015-03-11,-33.95867,18.94185,2354,"N","VIIRS","N",443.51001,24.933405,287.84814,4.15,0,43.38,25.12
"245",2015-03-11,-33.96328,18.94949,2354,"N","VIIRS","N",510,26.991974,245.0304,4.15,0,43.38,25.12
"246",2015-03-11,-33.99036,18.9001,2354,"N","VIIRS","N",565.25,37.785118,190.49748,4.15,0,43.38,25.12
"247",2015-03-11,-33.97905,18.89382,2354,"N","VIIRS","N",596.474,28.591747,281.0079,4.15,0,43.38,25.12
"248",2015-03-11,-33.95197,18.94318,2354,"N","VIIRS","N",656.44,26.321449,213.30099,4.15,0,43.38,25.12
"249",2015-03-11,-33.94862,18.94388,2354,"N","VIIRS","N",818.07001,22.043041,9.6638651,4.15,0,43.38,25.12
"250",2015-03-11,-33.96936,18.944,2354,"N","VIIRS","N",350.19,8.5662918,251.29283,4.15,0,43.38,25.12
"251",2015-03-11,-33.99497,18.90778,2354,"N","VIIRS","N",483.58002,35.758121,4.0908127,4.15,0,43.38,25.12
"252",2015-03-11,-33.9824,18.89317,2354,"N","VIIRS","N",574.72003,37.195385,191.65527,4.15,0,43.38,25.12
"253",2015-03-11,-33.99161,18.9084,2354,"N","VIIRS","N",601.46442,34.95306,236.25575,4.15,0,43.38,25.12
"254",2015-03-11,-33.95595,18.94667,2354,"N","VIIRS","N",590.25,21.549858,222.19957,4.15,0,43.38,25.12
"255",2015-03-12,-33.9844,18.8888,846,"Terra","MODIS","D",369.47,41.923122,191.41077,0.7,0,61.895,22.105
"256",2015-03-12,-33.99781,18.90439,1216,"N","VIIRS","D",605.28998,37.252125,308.25726,0.7,0,61.895,22.105
"257",2015-03-12,-33.98726,18.88889,1216,"N","VIIRS","D",333.60001,26.784609,299.36771,0.7,0,61.895,22.105
"258",2015-03-12,-34.00721,18.91566,2335,"N","VIIRS","N",924.35004,12.394523,253.8671,0.7,0,61.895,22.105
"259",2015-03-12,-34.00504,18.90432,2335,"N","VIIRS","N",589.35999,39.763912,233.67465,0.7,0,61.895,22.105
"260",2015-03-12,-34.00143,18.90548,2335,"N","VIIRS","N",849.49994,35.052109,230.82289,0.7,0,61.895,22.105
"261",2015-03-12,-34.01075,18.91409,2335,"N","VIIRS","N",824.29999,25.647545,269.37054,0.7,0,61.895,22.105
"262",2015-03-13,-34.004,18.9165,5,"Aqua","MODIS","N",997.18005,25.727459,218.90536,4.97,0,55.28,21.975
"263",2015-07-22,-33.97683,18.94106,1239,"N","VIIRS","D",273.00998,3.524838,18.313063,5.04,16.76,75.81,11.645
"264",2016-10-28,-33.96923,18.98953,1236,"N","VIIRS","D",1143.01,55.674744,39.440964,3.8,0,61.9,22.275
"265",2016-10-28,-33.97192,18.99441,1236,"N","VIIRS","D",1013.01,34.393116,39.564877,3.8,0,61.9,22.275
"266",2016-10-28,-33.96857,18.99371,1236,"N","VIIRS","D",848.01001,29.684391,67.289856,3.8,0,61.9,22.275
"267",2016-10-28,-33.9625,18.9882,2339,"Aqua","MODIS","N",724.01001,33.774368,43.360123,3.8,0,61.9,22.275
"268",2016-10-28,-33.9656,19.0051,2339,"Aqua","MODIS","N",1359,8.3577766,94.464027,3.8,0,61.9,22.275
"269",2016-10-28,-33.9522,18.9912,2339,"Aqua","MODIS","N",1215.626,25.091391,190.98979,3.8,0,61.9,22.275
"270",2016-10-28,-33.96126,18.9884,2355,"N","VIIRS","N",689.02441,31.671366,66.446205,3.8,0,61.9,22.275
"271",2016-10-28,-33.9572,18.98478,2355,"N","VIIRS","N",515.42004,11.217185,289.66321,3.8,0,61.9,22.275
"272",2016-10-28,-33.96472,18.98767,2355,"N","VIIRS","N",872.99164,29.139254,30.263422,3.8,0,61.9,22.275
"273",2016-10-28,-33.96066,18.98403,2355,"N","VIIRS","N",704.974,34.56332,322.36798,3.8,0,61.9,22.275
"274",2016-10-28,-33.95779,18.98901,2355,"N","VIIRS","N",602.52838,27.035315,232.03938,3.8,0,61.9,22.275
"275",2016-10-29,-33.96576,18.98207,1217,"N","VIIRS","D",1100.01,33.70705,17.07621,3.03,0,68.29,15.27
"276",2016-10-29,-33.96469,18.97923,1217,"N","VIIRS","D",1181.01,51.952465,68.11097,3.03,0,68.29,15.27
"277",2016-10-29,-33.96281,18.97838,2336,"N","VIIRS","N",1095.01,35.279991,16.181133,3.03,0,68.29,15.27
"278",2016-10-29,-33.96207,18.97419,2336,"N","VIIRS","N",1074.4445,34.81126,2.3658924,3.03,0,68.29,15.27
"279",2016-10-30,-33.96678,18.96949,2317,"N","VIIRS","N",1281.01,41.947323,348.87479,1.12,0,68.54,14.325
"280",2016-11-20,-33.9476,18.9414,828,"Terra","MODIS","D",800.67004,11.633247,310.80032,5.11,0,38.32,25.22
"281",2016-11-20,-33.951,18.959,828,"Terra","MODIS","D",571.33997,21.849468,35.740055,5.11,0,38.32,25.22
"282",2016-11-20,-33.9434,18.9354,828,"Terra","MODIS","D",743.84003,40.264084,31.228838,5.11,0,38.32,25.22
"283",2016-11-20,-33.9468,18.9525,828,"Terra","MODIS","D",557,21.75794,21.119499,5.11,0,38.32,25.22
"284",2016-11-20,-33.9438,18.9216,828,"Terra","MODIS","D",452.86002,27.110752,227.84544,5.11,0,38.32,25.22
"285",2016-11-20,-33.9436,18.9823,828,"Terra","MODIS","D",750.87244,39.016514,208.72955,5.11,0,38.32,25.22
"286",2016-11-20,-33.94907,18.99994,2324,"N","VIIRS","N",977.79999,21.958164,127.41369,5.11,0,38.32,25.22
"287",2016-11-20,-33.93803,18.98615,2324,"N","VIIRS","N",1408.9401,11.95701,160.2113,5.11,0,38.32,25.22
"288",2016-11-20,-33.95916,18.98882,2324,"N","VIIRS","N",566.31,11.571848,307.43271,5.11,0,38.32,25.22
"289",2016-11-20,-33.95017,18.9851,2324,"N","VIIRS","N",854.10315,51.308933,319.53961,5.11,0,38.32,25.22
"290",2016-11-20,-33.94289,18.98974,2324,"N","VIIRS","N",1230.8,45.921806,208.42667,5.11,0,38.32,25.22
"291",2016-11-20,-33.93919,18.99178,2324,"N","VIIRS","N",1305.9501,15.429849,94.259239,5.11,0,38.32,25.22
"292",2016-11-20,-33.95167,18.9925,2324,"N","VIIRS","N",1189.3101,27.82239,101.30721,5.11,0,38.32,25.22
"293",2016-11-20,-33.94788,18.99407,2324,"N","VIIRS","N",1062.79,11.575103,30.86132,5.11,0,38.32,25.22
"294",2016-11-20,-33.95539,18.99057,2324,"N","VIIRS","N",917.01001,65.899261,226.03662,5.11,0,38.32,25.22
"295",2016-11-20,-33.94407,18.99557,2324,"N","VIIRS","N",1090.35,31.084995,157.19131,5.11,0,38.32,25.22
"296",2016-11-20,-33.93798,18.92529,2324,"N","VIIRS","N",751.26996,33.831371,209.80904,5.11,0,38.32,25.22
"297",2016-11-20,-33.94027,18.99706,2324,"N","VIIRS","N",1144.77,21.84255,138.57288,5.11,0,38.32,25.22
"298",2016-11-20,-33.9501,18.9981,2345,"Aqua","MODIS","N",1044.6901,11.038606,92.885391,5.11,0,38.32,25.22
"299",2016-11-20,-33.9405,19.0005,2345,"Aqua","MODIS","N",1035.5,44.982193,97.189049,5.11,0,38.32,25.22
"300",2016-11-20,-33.9386,18.989,2345,"Aqua","MODIS","N",1392.55,8.5514498,169.52954,5.11,0,38.32,25.22
"301",2016-11-21,-33.9511,19.0033,911,"Terra","MODIS","D",1057.8201,27.906712,352.55307,2.52,0,60.365,21.325
"302",2016-11-21,-33.95777,18.99208,1146,"N","VIIRS","D",969.01001,53.832359,239.14987,2.52,0,60.365,21.325
"303",2016-11-21,-33.95166,18.99934,1146,"N","VIIRS","D",1036,11.182975,6.2169681,2.52,0,60.365,21.325
"304",2016-11-21,-33.95198,18.99326,1146,"N","VIIRS","D",1155.1101,25.365799,96.423599,2.52,0,60.365,21.325
"305",2016-11-21,-33.9557,18.99609,1146,"N","VIIRS","D",1103.77,21.57329,284.97711,2.52,0,60.365,21.325
"306",2016-11-21,-33.95634,18.9857,1146,"N","VIIRS","D",602.03998,29.352274,205.7675,2.52,0,60.365,21.325
"307",2016-11-21,-33.95001,18.99553,1146,"N","VIIRS","D",1084.59,5.251574,85.092651,2.52,0,60.365,21.325
"308",2016-11-21,-33.9387,18.99322,1146,"N","VIIRS","D",1277.2899,22.962542,98.690369,2.52,0,60.365,21.325
"309",2016-11-21,-33.94561,19.00509,1146,"N","VIIRS","D",743.48004,12.402755,317.07147,2.52,0,60.365,21.325
"310",2016-11-21,-33.94385,19.00277,1146,"N","VIIRS","D",863.5,34.803204,114.99481,2.52,0,60.365,21.325
"311",2016-11-21,-33.93895,18.98893,1146,"N","VIIRS","D",1388.55,15.663589,171.01797,2.52,0,60.365,21.325
"312",2016-11-21,-33.93848,18.99703,1146,"N","VIIRS","D",1164.37,9.6540499,172.88669,2.52,0,60.365,21.325
"313",2016-11-21,-33.94582,19.00146,1146,"N","VIIRS","D",884.78003,16.513678,101.31054,2.52,0,60.365,21.325
"314",2016-11-21,-33.95232,19.00069,1326,"N","VIIRS","D",1085.3099,28.619192,323.72739,2.52,0,60.365,21.325
"315",2016-11-21,-33.95227,18.99882,1326,"N","VIIRS","D",1064.38,22.41559,58.500835,2.52,0,60.365,21.325
"316",2016-11-21,-33.94635,19.02219,1326,"N","VIIRS","D",419.31,28.229244,315.44797,2.52,0,60.365,21.325
"317",2016-11-21,-33.9312,18.9917,2114,"Terra","MODIS","N",1298.7616,16.248192,46.953011,2.52,0,60.365,21.325
"318",2016-11-21,-33.92874,18.99706,2305,"N","VIIRS","N",1356.41,25.820066,263.01773,2.52,0,60.365,21.325
"319",2016-11-21,-33.94041,19.00063,2305,"N","VIIRS","N",1035.5,44.982193,97.189049,2.52,0,60.365,21.325
"320",2016-11-21,-33.92785,18.99342,2305,"N","VIIRS","N",1248.09,35.815823,177.5658,2.52,0,60.365,21.325
"321",2016-11-21,-33.93037,18.98172,2305,"N","VIIRS","N",966.15802,12.628895,248.50519,2.52,0,60.365,21.325
"322",2016-11-21,-33.95737,19.00392,2305,"N","VIIRS","N",1276.7,15.059701,337.42468,2.52,0,60.365,21.325
"323",2016-11-21,-33.92683,18.98929,2305,"N","VIIRS","N",1282.09,17.561754,59.19651,2.52,0,60.365,21.325
"324",2016-11-21,-33.9327,18.96915,2305,"N","VIIRS","N",583.95001,26.064983,319.75049,2.52,0,60.365,21.325
"325",2016-11-21,-33.93578,18.98179,2305,"N","VIIRS","N",1328.0945,22.944227,349.77173,2.52,0,60.365,21.325
"326",2016-11-21,-33.93429,18.99769,2305,"N","VIIRS","N",1296.48,33.596668,179.33168,2.52,0,60.365,21.325
"327",2016-11-21,-33.93184,18.98772,2305,"N","VIIRS","N",1273.49,36.489754,226.76988,2.52,0,60.365,21.325
"328",2016-11-21,-33.93498,19.0005,2305,"N","VIIRS","N",1258.6,42.981922,219.73505,2.52,0,60.365,21.325
"329",2016-11-21,-33.95203,19.0041,2305,"N","VIIRS","N",1109.6101,25.565172,316.08115,2.52,0,60.365,21.325
"330",2016-11-21,-33.95116,19.00051,2305,"N","VIIRS","N",1029.9099,22.481823,354.86957,2.52,0,60.365,21.325
"331",2016-11-22,-33.9641,18.9945,28,"Aqua","MODIS","N",822.01001,51.723942,272.66812,1.82,1.27,49.91,23.745
"332",2016-11-22,-33.9561,19.002,28,"Aqua","MODIS","N",1243.0299,27.839029,311.72217,1.82,1.27,49.91,23.745
"333",2016-11-22,-33.94867,18.99937,45,"N","VIIRS","N",1017,25.969631,64.963341,1.82,1.27,49.91,23.745
"334",2016-11-22,-33.94715,18.99758,45,"N","VIIRS","N",1009.82,10.87127,40.775257,1.82,1.27,49.91,23.745
"335",2016-11-22,-33.93366,19.00116,45,"N","VIIRS","N",1378.2001,26.058582,135.01312,1.82,1.27,49.91,23.745
"336",2016-11-22,-33.92792,18.98831,45,"N","VIIRS","N",1313.9601,5.9096012,10.373775,1.82,1.27,49.91,23.745
"337",2016-11-22,-33.96225,18.9979,45,"N","VIIRS","N",982.01001,45.182594,284.86398,1.82,1.27,49.91,23.745
"338",2016-11-22,-33.93468,18.98693,45,"N","VIIRS","N",1308.62,8.1332273,11.113609,1.82,1.27,49.91,23.745
"339",2016-11-22,-33.93453,18.982,45,"N","VIIRS","N",1255.3732,44.99498,341.5556,1.82,1.27,49.91,23.745
"340",2016-11-22,-33.96075,18.99685,45,"N","VIIRS","N",804.01001,53.856697,239.74609,1.82,1.27,49.91,23.745
"341",2016-11-22,-33.92833,19.00229,45,"N","VIIRS","N",1327.1,37.13567,27.19434,1.82,1.27,49.91,23.745
"342",2016-11-22,-33.96046,18.98892,45,"N","VIIRS","N",612.59998,38.429077,41.294102,1.82,1.27,49.91,23.745
"343",2016-11-22,-33.96757,18.9972,45,"N","VIIRS","N",1078.01,61.184826,224.80098,1.82,1.27,49.91,23.745
"344",2016-11-22,-33.92809,18.99384,45,"N","VIIRS","N",1239.09,41.225708,232.86995,1.82,1.27,49.91,23.745
"345",2016-11-22,-33.9674,18.99267,45,"N","VIIRS","N",779.01001,38.460011,32.15815,1.82,1.27,49.91,23.745
"346",2016-11-22,-33.96061,18.99301,45,"N","VIIRS","N",680.10004,27.081543,189.85957,1.82,1.27,49.91,23.745
"347",2016-11-22,-33.95437,19.00876,45,"N","VIIRS","N",1150.3101,41.152416,352.80099,1.82,1.27,49.91,23.745
"348",2016-11-22,-33.96105,19.00526,45,"N","VIIRS","N",1321.8101,15.561166,328.42041,1.82,1.27,49.91,23.745
"349",2016-11-22,-33.93523,19.00545,45,"N","VIIRS","N",1127.75,30.872019,125.38187,1.82,1.27,49.91,23.745
"350",2016-11-22,-33.94754,19.00799,45,"N","VIIRS","N",869.90002,36.524132,15.918838,1.82,1.27,49.91,23.745
"351",2016-11-22,-33.93312,18.98589,45,"N","VIIRS","N",1265.2899,22.826231,358.13599,1.82,1.27,49.91,23.745
"352",2016-11-22,-33.95412,19.00199,45,"N","VIIRS","N",1195.53,17.017639,332.52661,1.82,1.27,49.91,23.745
"353",2016-11-22,-33.96199,18.9901,45,"N","VIIRS","N",643.72998,27.034876,336.94131,1.82,1.27,49.91,23.745
"354",2016-11-22,-33.96212,18.99406,45,"N","VIIRS","N",726.72162,26.274185,317.69739,1.82,1.27,49.91,23.745
"355",2016-11-22,-33.96236,19.00161,45,"N","VIIRS","N",1308.1399,11.401201,322.4527,1.82,1.27,49.91,23.745
"356",2016-11-22,-33.95559,19.00299,45,"N","VIIRS","N",1225.0299,20.499439,7.9677415,1.82,1.27,49.91,23.745
"357",2016-11-22,-33.92655,18.99247,45,"N","VIIRS","N",1258.09,54.658089,255.55484,1.82,1.27,49.91,23.745
"358",2016-11-22,-33.96251,19.00625,45,"N","VIIRS","N",1332.47,27.69556,66.034927,1.82,1.27,49.91,23.745
"359",2016-11-22,-33.94896,19.00883,45,"N","VIIRS","N",901.90002,26.172375,327.50562,1.82,1.27,49.91,23.745
"360",2016-11-22,-33.96088,19.00075,45,"N","VIIRS","N",1207.2366,12.631319,336.71954,1.82,1.27,49.91,23.745
"361",2016-11-22,-33.9669,19.0147,816,"Terra","MODIS","D",1488.6699,31.033066,185.48895,1.82,1.27,49.91,23.745
"362",2016-11-22,-33.956,19.0088,816,"Terra","MODIS","D",1203.85,19.680044,4.4207878,1.82,1.27,49.91,23.745
"363",2016-11-22,-33.9595,18.9812,816,"Terra","MODIS","D",705.44,35.636688,53.169453,1.82,1.27,49.91,23.745
"364",2017-01-10,-34.02226,18.97219,26,"N","VIIRS","N",760.15002,52.395172,315.63229,4.55,0,47.425,26.21
"365",2017-01-10,-34.03258,18.98266,26,"N","VIIRS","N",1446.656,16.353861,127.51763,4.55,0,47.425,26.21
"366",2017-01-10,-34.0172,18.967,859,"Terra","MODIS","D",1052.2112,58.125614,212.69891,4.55,0,47.425,26.21
"367",2017-01-10,-34.01505,18.96824,1248,"N","VIIRS","D",1147.97,26.548468,224.73801,4.55,0,47.425,26.21
"368",2017-01-10,-34.0155,18.961,1314,"Aqua","MODIS","D",799.22998,31.471773,223.77086,4.55,0,47.425,26.21
"369",2017-01-11,-34.03333,18.98258,7,"N","VIIRS","N",1458.656,16.182022,4.021131,1.2,0.76,59.5,25.7
"370",2017-01-11,-34.03395,18.98825,7,"N","VIIRS","N",1399.6801,23.650902,26.576437,1.2,0.76,59.5,25.7
"371",2017-02-21,-33.9227,18.972,10,"Aqua","MODIS","N",545.82001,15.12734,222.16545,7.1,0,47.04,25.3
"372",2017-02-21,-33.927,18.9783,935,"Terra","MODIS","D",884.09003,62.166527,223.19753,7.1,0,47.04,25.3
"373",2017-02-21,-33.9249,18.9766,1214,"Aqua","MODIS","D",789.09003,39.647953,293.32394,7.1,0,47.04,25.3
"374",2017-02-21,-33.9363,18.9736,1214,"Aqua","MODIS","D",1062.0901,53.795849,249.4045,7.1,0,47.04,25.3
"375",2017-02-21,-33.9241,18.9692,1214,"Aqua","MODIS","D",448.5,18.111841,240.50014,7.1,0,47.04,25.3
"376",2017-02-21,-33.9372,18.9808,1214,"Aqua","MODIS","D",1396.5416,14.172088,210.76544,7.1,0,47.04,25.3
"377",2017-02-21,-33.92099,18.97013,1300,"N","VIIRS","D",531.12,27.971586,203.96863,7.1,0,47.04,25.3
"378",2017-02-21,-33.92529,18.97105,1300,"N","VIIRS","D",507.22,19.221031,253.93732,7.1,0,47.04,25.3
"379",2017-02-21,-33.92385,18.97778,1300,"N","VIIRS","D",829.09003,46.403118,338.25305,7.1,0,47.04,25.3
"380",2017-02-21,-33.92962,18.97186,1300,"N","VIIRS","D",515.92004,24.06241,328.04694,7.1,0,47.04,25.3
"381",2017-02-21,-33.92456,18.97446,1300,"N","VIIRS","D",626.09003,37.802925,286.98621,7.1,0,47.04,25.3
"382",2017-02-21,-33.93042,18.96812,1300,"N","VIIRS","D",482.91998,16.183479,334.81284,7.1,0,47.04,25.3
"383",2017-02-21,-33.92747,18.98191,1300,"N","VIIRS","D",1188.256,25.325403,211.13435,7.1,0,47.04,25.3
"384",2017-02-21,-33.93778,18.97575,1300,"N","VIIRS","D",1166.0901,49.289574,216.17584,7.1,0,47.04,25.3
"385",2017-02-21,-33.92021,18.97378,1300,"N","VIIRS","D",714.09003,44.267906,191.43726,7.1,0,47.04,25.3
"386",2017-02-21,-33.92311,18.98126,1300,"N","VIIRS","D",963.09003,40.542782,283.9613,7.1,0,47.04,25.3
"387",2017-02-21,-33.93335,18.97542,1300,"N","VIIRS","D",1027.0901,45.898907,320.32806,7.1,0,47.04,25.3
"388",2017-02-21,-33.93402,18.97231,1300,"N","VIIRS","D",853.09003,47.345745,320.42825,7.1,0,47.04,25.3
"389",2017-02-21,-33.92892,18.97513,1300,"N","VIIRS","D",581.59479,44.046848,284.22534,7.1,0,47.04,25.3
"390",2017-02-21,-33.93265,18.9787,1300,"N","VIIRS","D",1024.0901,45.124531,359.02231,7.1,0,47.04,25.3
"391",2017-02-21,-33.9168,18.9751,2138,"Terra","MODIS","N",529.56,25.559111,343.29004,7.1,0,47.04,25.3
"392",2017-02-21,-33.9409,18.9819,2239,"N","VIIRS","N",1068.0901,56.351318,185.94106,7.1,0,47.04,25.3
"393",2017-02-21,-33.9122,18.9874,2315,"Aqua","MODIS","N",729.09003,43.450184,311.19119,7.1,0,47.04,25.3
"394",2017-02-22,-33.91509,18.97832,19,"N","VIIRS","N",485.51999,27.771032,341.74274,5.48,0,43.775,27.25
"395",2017-02-22,-33.91547,18.98282,19,"N","VIIRS","N",616.198,55.7383,4.4079833,5.48,0,43.775,27.25
"396",2017-02-22,-33.92041,18.9842,19,"N","VIIRS","N",1187.09,27.181973,347.30435,5.48,0,43.775,27.25
"397",2017-02-22,-33.92215,18.98474,1242,"N","VIIRS","D",1238.2899,17.544525,93.391518,5.48,0,43.775,27.25
"398",2017-02-22,-33.9116,18.9976,2358,"Aqua","MODIS","N",838.09003,31.515478,122.46288,5.48,0,43.775,27.25
"399",2017-02-23,-33.90497,18.99849,0,"N","VIIRS","N",566.51001,43.545944,50.456783,1.89,0,38.275,28.105
"400",2017-02-23,-33.90853,18.99705,0,"N","VIIRS","N",805.09003,38.226112,53.892986,1.89,0,38.275,28.105
"401",2017-02-23,-33.90794,18.99232,0,"N","VIIRS","N",564.44995,30.934355,305.2796,1.89,0,38.275,28.105
"402",2017-02-23,-33.91475,18.99838,1,"N","VIIRS","N",1022.09,49.700909,43.972023,1.89,0,38.275,28.105
"403",2017-02-23,-33.91414,18.99338,1,"N","VIIRS","N",1033.0901,59.861481,355.53671,1.89,0,38.275,28.105
"404",2017-02-23,-33.90694,18.996,1,"N","VIIRS","N",725.09003,31.202429,283.53046,1.89,0,38.275,28.105
"405",2017-02-23,-33.91055,18.99476,1,"N","VIIRS","N",778.45001,33.851589,311.37402,1.89,0,38.275,28.105
"406",2017-10-02,-33.9474,18.9468,853,"Terra","MODIS","D",763,24.475779,346.2178,2.09,10.67,49.085,23.7
"407",2017-10-02,-33.9468,18.95054,1139,"N","VIIRS","D",617.79004,29.830185,39.801655,2.09,10.67,49.085,23.7
"408",2017-10-02,-33.94471,18.9445,1320,"N","VIIRS","D",619.96002,28.540571,351.56497,2.09,10.67,49.085,23.7
"409",2018-05-14,-33.9389,18.9372,854,"Terra","MODIS","D",528.48999,22.986444,58.957596,1.23,0,73.49,16.14
"410",2019-02-22,-33.9778,19.0888,917,"Terra","MODIS","D",722.13,40.256832,274.16861,2.94,0,60.595,25.575
"411",2019-02-22,-33.97546,19.09553,1254,"N","VIIRS","D",1037.2056,47.029568,215.49422,2.94,0,60.595,25.575
"412",2019-02-22,-33.97646,19.09057,1254,"N","VIIRS","D",720.37,35.607735,257.77515,2.94,0,60.595,25.575
"413",2019-02-22,-33.9734,19.0674,2120,"Terra","MODIS","N",500.80762,36.748905,147.38101,2.94,0,60.595,25.575
"414",2019-02-22,-33.97454,19.1001,2323,"N20","VIIRS","N",1179.13,55.857952,12.632136,2.94,0,60.595,25.575
"415",2019-02-23,-33.97541,19.09476,13,"N","VIIRS","N",1013.2056,36.228786,207.02534,1.19,0,71.495,21.52
"416",2019-02-23,-33.97577,19.09767,13,"N","VIIRS","N",1272.13,49.557865,217.43092,1.19,0,71.495,21.52
"417",2019-02-23,-33.97468,19.08625,13,"N","VIIRS","N",601.53003,35.698269,243.07277,1.19,0,71.495,21.52
"418",2019-03-27,-33.90906,19.01921,1235,"N","VIIRS","D",486.01999,33.744987,16.023069,1.71,0,56.75,21.945
"419",2019-03-27,-33.9138,19.0172,1238,"Aqua","MODIS","D",732.82001,23.461987,41.289806,1.71,0,56.75,21.945
"420",2019-03-27,-33.9124,19.028,1238,"Aqua","MODIS","D",778.10999,22.786598,44.116226,1.71,0,56.75,21.945
"421",2019-03-27,-33.90845,19.01893,1326,"N20","VIIRS","D",441.41998,47.217243,9.0005875,1.71,0,56.75,21.945
"422",2019-03-27,-33.91597,19.01502,1326,"N20","VIIRS","D",879.31,30.576609,59.012081,1.71,0,56.75,21.945
"423",2019-03-27,-33.93259,19.02632,2304,"N20","VIIRS","N",943.74005,26.464622,85.751694,1.71,0,56.75,21.945
"424",2019-03-27,-33.92987,19.0152,2304,"N20","VIIRS","N",1101.22,32.58176,152.17503,1.71,0,56.75,21.945
"425",2019-03-27,-33.93119,19.02057,2304,"N20","VIIRS","N",911.89996,7.0013061,183.01709,1.71,0,56.75,21.945
"426",2019-03-27,-33.92794,19.02928,2304,"N20","VIIRS","N",1032.74,30.361824,110.08453,1.71,0,56.75,21.945
"427",2019-03-27,-33.91573,19.02328,2304,"N20","VIIRS","N",795.45001,47.483353,308.82281,1.71,0,56.75,21.945
